Date,Open,High,Low,Close,Volume,Symbol
2025-06-09,238.62,242.26,238.26,240.24,9193904,WIPRO.NS
2025-06-10,241.78,244.55,240.76,243.66,10739851,WIPRO.NS
2025-06-11,244.76,250.1,242.93,247.53,17268454,WIPRO.NS
2025-06-12,248.57,251.44,245.05,248.19,14528657,WIPRO.NS
2025-06-13,243.79,250.72,242.83,248.77,8692116,WIPRO.NS
2025-06-16,248.57,253.64,246.66,251.33,10935361,WIPRO.NS
2025-06-17,251.33,253.78,250.15,251.35,7528454,WIPRO.NS
2025-06-18,251.34,253.92,249.55,250.09,5016660,WIPRO.NS
2025-06-19,251.29,254.72,250.3,253.9,14184486,WIPRO.NS
2025-06-20,254.3,255.45,251.31,254.82,12904674,WIPRO.NS
2025-06-23,252.39,253.54,250.3,251.66,6214062,WIPRO.NS
2025-06-24,253.83,256.84,253.07,253.32,6319428,WIPRO.NS
2025-06-25,254.21,258.09,254.16,257.56,5331739,WIPRO.NS
2025-06-26,257.27,259.37,255.44,256.71,8564099,WIPRO.NS
2025-06-27,257.17,258.13,252.87,253.4,8906108,WIPRO.NS
2025-06-30,254.4,255.01,251.34,254.28,7119563,WIPRO.NS
2025-07-01,253.83,256.55,252.1,252.92,3886095,WIPRO.NS
2025-07-02,253.35,256.88,252.82,255.26,8750887,WIPRO.NS
2025-07-03,256.6,258.94,254.73,255.31,9357962,WIPRO.NS
2025-07-04,256.5,259.47,255.74,258.18,7141779,WIPRO.NS
2025-07-07,258.18,258.65,255.55,255.98,4849218,WIPRO.NS
2025-07-08,256.02,258.41,255.59,257.79,5519016,WIPRO.NS
2025-07-09,256.22,257.55,253.2,256.02,11564433,WIPRO.NS
2025-07-10,255.79,255.79,251.58,253.4,6911031,WIPRO.NS
2025-07-11,249.52,250.53,246.42,246.94,13109857,WIPRO.NS
2025-07-14,246.94,248.14,240.58,243.07,10388421,WIPRO.NS
2025-07-15,242.83,248.42,241.68,246.08,8750149,WIPRO.NS
2025-07-16,246.08,252.39,244.79,251.24,12179338,WIPRO.NS
2025-07-17,252.25,252.73,246.66,249.14,7484171,WIPRO.NS
2025-07-18,256.79,259.94,253.92,255.21,30319126,WIPRO.NS
