Date,Open,High,Low,Close,Volume,Symbol
2024-12-24,2288.85,2314.23,2288.85,2293.22,683646,HINDUNILVR.NS
2024-12-26,2289.98,2299.4,2282.56,2290.47,1033769,HINDUNILVR.NS
2024-12-27,2300.53,2303.13,2286.05,2298.81,556816,HINDUNILVR.NS
2024-12-30,2299.06,2316.39,2282.86,2301.02,924180,HINDUNILVR.NS
2024-12-31,2297.59,2310.01,2281.14,2284.68,1878762,HINDUNILVR.NS
2025-01-01,2282.86,2294.79,2278.19,2280.01,559893,HINDUNILVR.NS
2025-01-02,2287.77,2336.52,2273.53,2327.04,1650744,HINDUNILVR.NS
2025-01-03,2338.68,2370.83,2321.94,2362.64,1274239,HINDUNILVR.NS
2025-01-06,2374.17,2375.11,2318.84,2333.13,900419,HINDUNILVR.NS
2025-01-07,2334.06,2358.71,2332.2,2347.47,922768,HINDUNILVR.NS
2025-01-08,2347.66,2365.34,2325.08,2357.48,953351,HINDUNILVR.NS
2025-01-09,2361.46,2428.81,2343.15,2391.26,2425267,HINDUNILVR.NS
2025-01-10,2391.26,2411.48,2370.05,2397.79,1651911,HINDUNILVR.NS
2025-01-13,2373.24,2415.9,2365.39,2406.58,2595013,HINDUNILVR.NS
2025-01-14,2420.32,2423.27,2321.25,2325.03,2052741,HINDUNILVR.NS
2025-01-15,2330.87,2341.67,2307.5,2329.99,1215150,HINDUNILVR.NS
2025-01-16,2333.87,2336.86,2283.89,2302.5,2762596,HINDUNILVR.NS
2025-01-17,2307.41,2336.17,2300.53,2311.33,1333005,HINDUNILVR.NS
2025-01-20,2313.74,2325.08,2293.32,2302.69,1382273,HINDUNILVR.NS
2025-01-21,2310.84,2334.21,2290.17,2298.08,1842885,HINDUNILVR.NS
2025-01-22,2300.09,2319.19,2289.93,2300.48,2658047,HINDUNILVR.NS
2025-01-23,2273.04,2298.86,2213.0,2279.62,3408925,HINDUNILVR.NS
2025-01-24,2290.57,2337.65,2280.89,2325.18,1688664,HINDUNILVR.NS
2025-01-27,2322.13,2366.02,2318.35,2349.48,2477358,HINDUNILVR.NS
2025-01-28,2357.48,2363.37,2336.32,2345.55,1892156,HINDUNILVR.NS
2025-01-29,2341.92,2352.57,2321.15,2340.74,699576,HINDUNILVR.NS
2025-01-30,2340.79,2381.05,2340.79,2365.09,1419960,HINDUNILVR.NS
2025-01-31,2357.97,2434.07,2357.97,2424.05,2116148,HINDUNILVR.NS
2025-02-01,2430.14,2554.84,2391.01,2460.63,2970999,HINDUNILVR.NS
2025-02-03,2459.6,2474.32,2372.7,2397.69,2528480,HINDUNILVR.NS
2025-02-04,2405.59,2405.59,2359.3,2393.86,1992474,HINDUNILVR.NS
2025-02-05,2408.54,2408.54,2343.74,2347.71,1357416,HINDUNILVR.NS
2025-02-06,2356.5,2365.29,2317.52,2329.69,1132113,HINDUNILVR.NS
2025-02-07,2336.86,2338.78,2293.76,2321.0,855602,HINDUNILVR.NS
2025-02-10,2327.93,2354.54,2309.42,2318.65,1326354,HINDUNILVR.NS
2025-02-11,2328.02,2334.85,2254.92,2273.29,1389260,HINDUNILVR.NS
2025-02-12,2283.55,2297.49,2263.32,2290.22,1341909,HINDUNILVR.NS
2025-02-13,2287.87,2303.09,2271.42,2279.42,1334967,HINDUNILVR.NS
2025-02-14,2279.91,2323.12,2271.47,2276.33,1135380,HINDUNILVR.NS
2025-02-17,2276.33,2293.66,2258.31,2287.18,1409168,HINDUNILVR.NS
2025-02-18,2287.18,2296.16,2246.53,2254.38,1035705,HINDUNILVR.NS
2025-02-19,2257.08,2263.91,2207.25,2209.61,1521343,HINDUNILVR.NS
2025-02-20,2209.61,2213.59,2186.14,2207.3,2206196,HINDUNILVR.NS
2025-02-21,2207.3,2212.7,2186.05,2201.02,1781509,HINDUNILVR.NS
2025-02-24,2189.58,2210.2,2178.58,2200.82,1627949,HINDUNILVR.NS
2025-02-25,2202.35,2228.46,2197.39,2218.35,1988040,HINDUNILVR.NS
2025-02-27,2228.51,2228.51,2192.62,2204.26,1699658,HINDUNILVR.NS
2025-02-28,2204.36,2208.83,2146.23,2150.55,3683249,HINDUNILVR.NS
2025-03-03,2159.14,2159.14,2119.38,2137.39,1306470,HINDUNILVR.NS
2025-03-04,2140.44,2140.49,2097.28,2118.25,1800330,HINDUNILVR.NS
2025-03-05,2112.99,2152.17,2111.03,2131.11,1145673,HINDUNILVR.NS
2025-03-06,2135.58,2189.38,2124.53,2178.73,1856868,HINDUNILVR.NS
2025-03-07,2186.34,2186.34,2149.52,2164.59,1738356,HINDUNILVR.NS
2025-03-10,2167.98,2226.06,2154.87,2207.01,1242387,HINDUNILVR.NS
2025-03-11,2199.4,2221.44,2171.17,2176.77,1325891,HINDUNILVR.NS
2025-03-12,2177.16,2189.53,2145.4,2153.15,1526212,HINDUNILVR.NS
2025-03-13,2145.4,2169.89,2125.22,2135.38,1845629,HINDUNILVR.NS
2025-03-17,2121.83,2155.66,2117.41,2131.9,1111886,HINDUNILVR.NS
2025-03-18,2131.9,2131.9,2131.9,2131.9,0,HINDUNILVR.NS
2025-03-19,2167.0,2172.74,2153.69,2160.17,1341405,HINDUNILVR.NS
2025-03-20,2163.95,2208.14,2148.78,2201.76,1426689,HINDUNILVR.NS
2025-03-21,2204.31,2214.32,2185.46,2205.49,2152415,HINDUNILVR.NS
2025-03-24,2209.46,2224.93,2200.38,2215.31,1454404,HINDUNILVR.NS
2025-03-25,2209.95,2250.46,2202.69,2230.13,2229340,HINDUNILVR.NS
2025-03-26,2230.82,2238.58,2197.24,2205.24,1416907,HINDUNILVR.NS
2025-03-27,2203.52,2219.92,2160.12,2203.97,3752627,HINDUNILVR.NS
2025-03-28,2206.27,2254.38,2199.69,2217.91,2280152,HINDUNILVR.NS
2025-04-01,2218.06,2243.24,2179.76,2193.36,2495962,HINDUNILVR.NS
2025-04-02,2203.03,2203.03,2150.35,2197.34,1351493,HINDUNILVR.NS
2025-04-03,2185.11,2212.07,2180.35,2203.87,1310088,HINDUNILVR.NS
2025-04-04,2189.58,2225.96,2181.73,2203.87,1120226,HINDUNILVR.NS
2025-04-07,2111.03,2220.61,2111.03,2208.63,3435185,HINDUNILVR.NS
2025-04-08,2227.19,2264.4,2211.53,2247.76,2774874,HINDUNILVR.NS
2025-04-09,2252.37,2311.48,2248.0,2307.41,2989089,HINDUNILVR.NS
2025-04-11,2351.2,2351.44,2301.86,2323.26,3836083,HINDUNILVR.NS
2025-04-15,2356.5,2356.5,2302.69,2318.7,3042779,HINDUNILVR.NS
2025-04-16,2308.39,2332.93,2308.39,2323.7,1131979,HINDUNILVR.NS
2025-04-17,2314.38,2336.76,2300.63,2331.95,1962402,HINDUNILVR.NS
2025-04-21,2325.18,2329.4,2306.23,2308.39,1478430,HINDUNILVR.NS
2025-04-22,2327.04,2362.39,2312.41,2355.22,2352346,HINDUNILVR.NS
