Date,Open,High,Low,Close,Volume,Symbol
2025-06-25,799.5,803.8,796.1,800.05,6528324,SBIN.NS
2025-06-26,802.0,803.35,791.4,797.05,24704402,SBIN.NS
2025-06-27,805.0,809.45,802.65,805.4,19375990,SBIN.NS
2025-06-30,809.0,821.0,807.05,820.35,19652607,SBIN.NS
2025-07-01,820.0,824.9,813.25,820.3,11456405,SBIN.NS
2025-07-02,821.0,824.05,809.0,812.9,6661200,SBIN.NS
2025-07-03,813.5,814.5,805.8,807.1,7020403,SBIN.NS
2025-07-04,808.75,813.85,804.1,811.85,4319538,SBIN.NS
2025-07-07,811.2,812.65,805.15,806.85,4461783,SBIN.NS
2025-07-08,807.9,813.55,805.35,812.65,5935770,SBIN.NS
2025-07-09,810.0,812.45,809.0,810.95,4099112,SBIN.NS
2025-07-10,811.3,815.5,806.9,808.0,12178137,SBIN.NS
2025-07-11,807.55,812.55,804.55,808.65,6202372,SBIN.NS
2025-07-14,809.8,815.5,808.0,808.85,6938635,SBIN.NS
2025-07-15,811.0,821.0,810.5,816.45,9297645,SBIN.NS
2025-07-16,816.0,834.2,815.3,831.7,16458920,SBIN.NS
2025-07-17,838.4,842.5,826.35,829.0,23073718,SBIN.NS
2025-07-18,832.0,832.65,820.25,823.35,15387801,SBIN.NS
2025-07-21,823.0,827.35,817.95,824.2,8852594,SBIN.NS
2025-07-22,827.5,828.05,814.0,815.0,7851163,SBIN.NS
2025-07-23,812.5,825.2,811.5,820.65,15470390,SBIN.NS
2025-07-24,820.0,821.95,810.65,815.7,10118309,SBIN.NS
2025-07-25,815.0,819.2,805.5,806.55,6734439,SBIN.NS
2025-07-28,806.55,808.95,796.0,797.15,7734158,SBIN.NS
2025-07-29,796.2,800.0,793.1,799.2,7833759,SBIN.NS
2025-07-30,798.95,803.4,796.2,801.65,8743723,SBIN.NS
2025-07-31,795.1,803.8,792.55,796.55,11359112,SBIN.NS
2025-08-01,795.7,801.0,792.0,794.0,15468391,SBIN.NS
